,chunk,length,recognitiontime
0,45 MINT   09 02 2019_Female_44100_CLEAN2.flac,58.79993197278912,37.80926704406738
1,45 MINT   09 02 2019_Male_44100_CLEAN5.flac,21.119931972789114,13.24193263053894
2,45 MINT   09 02 2019_Male_44100_CLEAN9.flac,20.079931972789115,16.094085931777954
3,45 MINT   09 02 2019_Female_44100_CLEAN16.flac,102.09993197278912,0.0
4,45 MINT   09 02 2019_Female_44100_CLEAN22.flac,27.479931972789117,11.408865928649902
5,45 MINT   09 02 2019_Male_44100_CLEAN25.flac,20.959931972789114,19.182244539260864
6,45 MINT   09 02 2019_Female_44100_CLEAN34.flac,22.099931972789115,20.806321382522583
7,45 MINT   09 02 2019_Female_44100_CLEAN36.flac,20.399931972789116,16.27698302268982
8,45 MINT   09 02 2019_Male_44100_CLEAN37.flac,28.959931972789114,21.532150745391846
9,45 MINT   09 02 2019_Male_44100_CLEAN44.flac,28.359931972789116,21.8203604221344
10,45 MINT   09 02 2019_Male_44100_CLEAN51.flac,20.419931972789115,13.289249897003174
11,45 MINT   09 02 2019_Male_44100_CLEAN59.flac,22.979931972789117,13.852651596069336
12,45 MINT   09 02 2019_Female_44100_CLEAN66.flac,22.859931972789116,9.598572492599487
13,45 MINT   09 02 2019_Male_44100_CLEAN71.flac,31.199931972789116,19.285317182540894
14,45 MINT   09 02 2019_Female_44100_CLEAN74.flac,30.339931972789117,21.834080934524536
15,45 MINT   09 02 2019_Female_44100_CLEAN82.flac,20.979931972789117,12.23197340965271
16,45 MINT   09 02 2019_Male_44100_CLEAN88.flac,30.639931972789114,22.1827974319458
17,45 MINT   09 02 2019_Male_44100_CLEAN92.flac,22.339931972789117,16.022440433502197
18,45 MINT   09 02 2019_Female_44100_CLEAN95.flac,24.799931972789114,22.693267583847046
19,45 MINT   09 02 2019_Female_44100_CLEAN97.flac,23.759931972789115,13.132487058639526
20,45 MINT   09 02 2019_Male_44100_CLEAN100.flac,30.019931972789117,22.89734935760498
21,45 MINT   09 02 2019_Male_44100_CLEAN108.flac,30.699931972789116,23.220664501190186
22,45 MINT   09 02 2019_Male_44100_CLEAN112.flac,39.61993197278912,30.452141523361206
23,45 MINT   09 02 2019_Male_44100_CLEAN116.flac,25.119931972789114,19.43953776359558
24,45 MINT   09 02 2019_Male_44100_CLEAN123.flac,20.919931972789115,22.215007543563843
25,45 MINT   09 02 2019_Male_44100_CLEAN127.flac,23.379931972789116,17.140793085098267
26,45 MINT   09 02 2019_Male_44100_CLEAN133.flac,23.159931972789117,15.717265367507935
27,45 MINT   09 02 2019_Male_44100_CLEAN139.flac,20.739931972789115,26.598471641540527
28,45 MINT   09 02 2019_Male_44100_CLEAN147.flac,22.579931972789115,16.742737770080566
29,45 MINT   09 02 2019_Male_44100_CLEAN155.flac,41.67993197278911,29.683811902999878
30,45 MINT   09 02 2019_Male_44100_CLEAN161.flac,28.259931972789115,18.222413301467896
31,45 MINT   09 02 2019_Male_44100_CLEAN169.flac,42.01993197278912,34.42531657218933
32,45 MINT   09 02 2019_Male_44100_CLEAN173.flac,23.699931972789116,19.028069019317627
33,45 MINT   09 02 2019_Male_44100_CLEAN175.flac,26.719931972789116,24.87178945541382
34,45 MINT   09 02 2019_Male_44100_CLEAN177.flac,28.019931972789117,29.406899452209473
35,45 MINT   09 02 2019_Male_44100_CLEAN182.flac,26.899931972789116,31.302931547164917
36,45 MINT   09 02 2019_Male_44100_CLEAN190.flac,31.519931972789117,29.75465416908264
37,45 MINT   09 02 2019_Male_44100_CLEAN202.flac,22.859931972789116,21.72307562828064
38,45 MINT   09 02 2019_Male_44100_CLEAN210.flac,20.399931972789116,20.916030883789062
39,45 MINT   09 02 2019_Male_44100_CLEAN218.flac,28.059931972789116,25.50840187072754
40,45 MINT   09 02 2019_Male_44100_CLEAN226.flac,25.319931972789117,30.577465772628784
