,chunk,length,recognitiontime
0,17Yeh Daagh Daagh Ujala by Faiz Ahmed Faiz_Male_44100_CLEAN2.flac,31.799931972789114,13.90413498878479
1,17Yeh Daagh Daagh Ujala by Faiz Ahmed Faiz_Male_44100_CLEAN3.flac,57.21993197278911,25.082958936691284
2,17Yeh Daagh Daagh Ujala by Faiz Ahmed Faiz_Male_44100_CLEAN6.flac,19.579931972789115,11.175455093383789
