,chunk,length,recognitiontime
54,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN301.flac,22.839931972789117,12.423630714416504
55,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN305.flac,23.159931972789117,10.240622282028198
56,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN308.flac,24.899931972789116,18.096472024917603
57,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN317.flac,65.87993197278911,57.90870547294617
58,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN321.flac,83.71993197278911,69.28923678398132
59,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN322.flac,24.299931972789114,18.291651725769043
60,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN324.flac,23.679931972789117,25.931006908416748
61,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN325.flac,49.49993197278911,31.392789840698242
62,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN330.flac,21.259931972789115,11.606318950653076
63,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN335.flac,22.459931972789114,11.99364948272705
64,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN341.flac,20.379931972789116,11.50233006477356
65,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN348.flac,28.579931972789115,14.083699941635132
66,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN354.flac,32.599931972789115,20.823663234710693
67,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN358.flac,20.019931972789117,14.151187658309937
68,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN363.flac,34.919931972789115,37.15221405029297
69,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN375.flac,40.33993197278912,28.569358110427856
70,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN382.flac,20.459931972789114,14.38253903388977
71,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN390.flac,42.959931972789114,37.6015944480896
72,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN392.flac,35.07993197278912,43.52159118652344
73,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN398.flac,29.419931972789115,42.21600651741028
74,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN400.flac,64.65993197278911,0.0
75,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN404.flac,24.539931972789116,22.801448106765747
76,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN408.flac,26.099931972789115,16.76709485054016
77,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN412.flac,20.139931972789114,10.036768198013306
78,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN422.flac,21.679931972789117,14.01955533027649
79,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN428.flac,30.759931972789115,16.727263689041138
80,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN432.flac,27.159931972789117,22.91950535774231
81,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN437.flac,20.439931972789115,17.51027488708496
82,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN440.flac,56.459931972789114,54.83562135696411
83,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN442.flac,34.699931972789116,27.700835704803467
84,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN444.flac,26.339931972789117,23.41101622581482
85,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN447.flac,68.61993197278912,61.82005500793457
86,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN455.flac,22.879931972789116,12.292926788330078
87,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN462.flac,20.539931972789116,10.918707370758057
88,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN466.flac,22.019931972789117,15.759786605834961
89,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN472.flac,20.259931972789115,12.00097942352295
90,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN477.flac,51.17993197278911,33.59340810775757
91,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN479.flac,65.93993197278911,68.59363389015198
92,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN482.flac,24.579931972789115,16.868769645690918
93,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN484.flac,47.99993197278911,0.0
94,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN486.flac,51.959931972789114,0.0
95,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN488.flac,35.85993197278911,26.368412733078003
96,45 MINT   09 02 2019-tNVpggoLCQ4_Male_44100_CLEAN490.flac,20.679931972789117,24.794191360473633
97,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN491.flac,48.83993197278912,41.7758264541626
98,45 MINT   09 02 2019-tNVpggoLCQ4_Female_44100_CLEAN492.flac,1.6599319727891158,0.0
