,chunk,length,recognitiontime
33,45 MINT   05 01 2019_Male_44100_CLEAN147.flac,21.559931972789116,12.604718208312988
34,45 MINT   05 01 2019_Female_44100_CLEAN154.flac,22.259931972789115,14.104460954666138
35,45 MINT   05 01 2019_Female_44100_CLEAN156.flac,26.839931972789117,20.549654245376587
36,45 MINT   05 01 2019_Male_44100_CLEAN160.flac,46.79993197278912,30.997376918792725
37,45 MINT   05 01 2019_Female_44100_CLEAN161.flac,26.299931972789114,16.850252628326416
38,45 MINT   05 01 2019_Male_44100_CLEAN174.flac,22.419931972789115,12.092227220535278
39,45 MINT   05 01 2019_Female_44100_CLEAN183.flac,26.059931972789116,12.066866874694824
40,45 MINT   05 01 2019_Female_44100_CLEAN189.flac,20.399931972789116,12.304993867874146
41,45 MINT   05 01 2019_Male_44100_CLEAN191.flac,23.959931972789114,15.149040937423706
42,45 MINT   05 01 2019_Male_44100_CLEAN194.flac,24.379931972789116,13.051990509033203
43,45 MINT   05 01 2019_Female_44100_CLEAN196.flac,45.03993197278911,26.292331218719482
44,45 MINT   05 01 2019_Male_44100_CLEAN199.flac,20.839931972789117,11.051602840423584
45,45 MINT   05 01 2019_Male_44100_CLEAN201.flac,41.49993197278911,29.50466251373291
46,45 MINT   05 01 2019_Female_44100_CLEAN206.flac,36.57993197278912,21.145023584365845
47,45 MINT   05 01 2019_Male_44100_CLEAN207.flac,26.139931972789114,17.855932235717773
48,45 MINT   05 01 2019_Female_44100_CLEAN210.flac,42.779931972789115,27.118729829788208
49,45 MINT   05 01 2019_Male_44100_CLEAN211.flac,66.23993197278912,49.868799686431885
50,45 MINT   05 01 2019_Male_44100_CLEAN213.flac,22.199931972789116,10.754367351531982
51,45 MINT   05 01 2019_Male_44100_CLEAN217.flac,32.35993197278911,19.72908854484558
52,45 MINT   05 01 2019_Female_44100_CLEAN222.flac,45.61993197278912,29.604360103607178
53,45 MINT   05 01 2019_Male_44100_CLEAN225.flac,28.539931972789116,24.81968665122986
54,45 MINT   05 01 2019_Male_44100_CLEAN233.flac,21.139931972789114,11.515754699707031
55,45 MINT   05 01 2019_Female_44100_CLEAN239.flac,29.659931972789117,16.360762119293213
56,45 MINT   05 01 2019_Female_44100_CLEAN241.flac,52.319931972789114,21.330230712890625
57,45 MINT   05 01 2019_Female_44100_CLEAN251.flac,20.639931972789114,9.820417642593384
58,45 MINT   05 01 2019_Female_44100_CLEAN256.flac,24.519931972789117,12.688782215118408
59,45 MINT   05 01 2019_Female_44100_CLEAN266.flac,20.259931972789115,8.762887716293335
60,45 MINT   05 01 2019_Female_44100_CLEAN274.flac,20.539931972789116,11.066499710083008
61,45 MINT   05 01 2019_Male_44100_CLEAN285.flac,20.279931972789115,10.892759799957275
62,45 MINT   05 01 2019_Female_44100_CLEAN299.flac,32.959931972789114,11.187803030014038
63,45 MINT   05 01 2019_Female_44100_CLEAN312.flac,28.579931972789115,14.017133474349976
64,45 MINT   05 01 2019_Male_44100_CLEAN317.flac,20.859931972789116,16.155529975891113
65,45 MINT   05 01 2019_Female_44100_CLEAN323.flac,23.059931972789116,14.676756381988525
66,45 MINT   05 01 2019_Female_44100_CLEAN331.flac,185.5999319727891,0.0
67,45 MINT   05 01 2019_Female_44100_CLEAN333.flac,46.779931972789115,37.14715051651001
68,45 MINT   05 01 2019_Female_44100_CLEAN339.flac,20.039931972789116,10.456263542175293
69,45 MINT   05 01 2019_Female_44100_CLEAN347.flac,85.57993197278911,62.29197645187378
70,45 MINT   05 01 2019_Female_44100_CLEAN355.flac,24.179931972789117,12.518626928329468
71,45 MINT   05 01 2019_Male_44100_CLEAN358.flac,25.879931972789116,16.400012969970703
72,45 MINT   05 01 2019_Female_44100_CLEAN360.flac,47.35993197278911,34.13015818595886
73,45 MINT   05 01 2019_Male_44100_CLEAN363.flac,20.359931972789116,9.019018411636353
74,45 MINT   05 01 2019_Female_44100_CLEAN366.flac,22.559931972789116,13.211532354354858
75,45 MINT   05 01 2019_Female_44100_CLEAN368.flac,125.55993197278912,69.7524631023407
76,45 MINT   05 01 2019_Female_44100_CLEAN370.flac,2.0999319727891157,0.0
